  -22.30638      -21.86206       10.38901      2.8133063E-02   8.109156    
  -22.35399      -21.91311       10.40794      2.8133063E-02   8.109158    
  -22.34501      -21.91949       10.58960      3.5471093E-02   8.153475    
  -22.31034      -21.87968       10.59758      3.5471093E-02   8.153478    
  -22.31163      -21.88026       10.60520      3.5471093E-02   8.153482    
  -21.89617      -21.50066       10.33283      2.5300944E-02   8.242231    
  -21.89860      -21.50263       10.33888      2.5300944E-02   8.242231    
  -21.89738      -21.49962       10.34473      2.5300944E-02   8.242231    
  -21.91709      -21.52122       10.35041      2.5300944E-02   8.242232    
  -21.90947      -21.51140       10.35597      2.5300944E-02   8.242232    
  -21.90759      -21.50816       10.36141      2.5300944E-02   8.242232    
  -21.96368      -21.56733       10.36674      2.5300944E-02   8.242233    
  -21.92102      -21.52066       10.37198      2.5300944E-02   8.242241    
  -21.91519      -21.51233       10.37708      2.5300944E-02   8.242241    
  -21.85729      -21.51210       10.39912       1.342427       8.187217    
  -22.40120      -21.95150       10.73838      3.3972964E-03   8.014366    
  -22.39596      -21.94375       10.74243      3.3972964E-03   8.014388    
  -22.39055      -21.93672       10.74528      3.3972964E-03   8.014389    
  -22.40099      -21.94860       10.74807      3.3972964E-03   8.014390    
  -22.38769      -21.93206       10.75081      3.3972964E-03   8.014392    
  -22.38162      -21.92439       10.75352      3.3972964E-03   8.014392    
  -22.42108      -21.96784       10.75619      3.3972964E-03   8.014392    
  -22.51964      -22.12883       10.75881      3.3972964E-03   8.014392    
  -21.89706      -21.49547       10.47718      0.2181223       8.338957    
  -22.14144      -21.67570       10.56920      0.2693866       8.504456    
  -22.64610      -22.13277       10.80509      1.9521460E-02   8.173321    
  -22.65084      -22.13663       10.81306      1.9521460E-02   8.173321    
  -22.65152      -22.12687       10.83421      1.9521460E-02   8.173355    
  -22.67615      -22.15402       10.83810      1.9521460E-02   8.173364    
  -22.72195      -22.25336       10.79709      2.1333341E-03   8.190220    
  -22.68631      -22.21185       10.79984      2.1333341E-03   8.190220    
  -22.64400      -22.16245       10.80251      2.1333341E-03   8.190220    
  -22.21418      -21.71316       10.53970      0.1431132       8.666999    
  -22.22772      -21.72434       10.56135      0.2398552       8.754896    
  -22.20301      -21.69215       10.56167      5.3118761E-03   8.754897    
  -22.51850      -22.03194       10.70715      1.3214576E-02   8.531093    
  -22.66837      -22.15098       10.68283      6.9515102E-02   8.420345    
  -22.49407      -22.00741       10.71045      1.3214576E-02   8.531093    
  -22.68228      -22.16381       10.69613      6.9515102E-02   8.420348    
  -22.48966      -22.00459       10.71434      1.3214576E-02   8.531093    
  -22.67030      -22.14716       10.70885      6.9515102E-02   8.420350    
  -22.69681      -22.17458       10.71504      6.9515102E-02   8.420351    
  -22.68068      -22.15620       10.72107      6.9515102E-02   8.420352    
  -23.08992      -22.45929       11.20018      0.7239839       8.249605    
  -23.66605      -23.22616       11.20134      6.4565741E-02   8.249666    
  -23.12528      -22.53495       11.12002      4.1164622E-02   8.142220    
  -23.10202      -22.50823       11.12517      4.1164622E-02   8.142225    
  -23.18042      -22.57667       11.15693      4.1164622E-02   8.338785    
  -23.16268      -22.55702       11.15930      4.1164622E-02   8.338786    
  -23.45494      -22.99092       11.16071      2.9734734E-03   8.338786    
  -23.41181      -22.93587       11.16071      2.9734734E-03   8.338786    
  -23.36634      -22.87744       11.16071      2.9734734E-03   8.338786    
  -23.32454      -22.82491       11.16071      2.9734734E-03   8.338786    
  -23.29398      -22.78715       11.16071      2.9734734E-03   8.338786    
  -23.26346      -22.74961       11.16071      2.9734734E-03   8.338786    
  -22.29187      -21.90076       10.65874       3.759810       8.469636    
  -22.00676      -21.52862       10.65909      0.2880049       8.469642    
  -22.89114      -22.40935       10.77014      0.5438637       8.075472    
  -22.74867      -22.26558       10.77504      0.1285561       8.075639    
  -22.75087      -22.09515       10.86124      7.5785093E-02   8.769820    
  -22.79181      -22.14266       10.86882      7.5785093E-02   8.770028    
  -22.80372      -22.15779       10.87600      7.5785093E-02   8.770028    
  -23.20988      -22.72787       11.03174      0.1637073       8.338549    
  -23.04151      -22.49437       11.09477      0.1865917       8.340741    
  -23.54137      -23.16662       11.00377       1.360380       8.561629    
  -23.15570      -22.67918       11.00649      0.1994731       8.561631    
  -23.10082      -22.61218       11.00717      0.1276083       8.561632    
  -22.52924      -21.99776       10.66733      9.9343367E-02   8.010042    
  -22.99815      -22.42596       10.96687      0.4061505       8.500148    
  -23.04531      -22.54654       10.98397      7.0852838E-02   8.500175    
  -22.01934      -21.64876       10.39441       1.488304       8.251494    
  -22.98551      -22.47417       10.99266      7.2265029E-02   8.500178    
  -21.72119      -21.27910       10.39732      0.5406553       8.251560    
  -22.85527      -22.33057       11.00644      5.6929599E-02   8.500202    
  -22.31193      -21.86531       10.57560      3.7833761E-02   8.200915    
  -22.30600      -21.85805       10.57975      3.7833761E-02   8.200916    
  -22.34649      -21.90217       10.58375      3.7833761E-02   8.200917    
  -22.30413      -21.85550       10.58761      3.7833761E-02   8.200918    
  -22.28161      -21.82431       10.59150      3.7833761E-02   8.200919    
  -22.26624      -21.80229       10.59563      3.7833761E-02   8.200920    
  -22.28617      -21.82423       10.59993      3.7833761E-02   8.200921    
  -22.27972      -21.81602       10.60420      3.7833761E-02   8.200922    
  -22.48998      -22.12797       10.60841      3.7833761E-02   8.200923    
  -22.53034      -22.19328       10.55191       1.988457       8.197955    
  -23.14374      -22.51323       11.02679      3.5704177E-02   8.578464    
  -23.12734      -22.49392       11.03636      3.5704177E-02   8.578465    
  -23.14406      -22.51201       11.04284      3.5704177E-02   8.578467    
  -23.12539      -22.49092       11.04746      3.5704177E-02   8.578468    
  -22.97664      -22.32658       11.14396      4.5833241E-02   8.683270    
  -21.96465      -21.59794       10.41478       1.820396       8.139651    
  -22.29527      -21.84458       10.63461      5.7730358E-02   8.290074    
  -21.77560      -21.29792       10.48131      0.3691318       8.144407    
  -22.32664      -21.86039       10.65913      5.7730358E-02   8.302441    
  -22.32963      -21.86095       10.66454      5.7730358E-02   8.302447    
  -22.37001      -21.90510       10.66791      5.7730358E-02   8.302449    
