  -18.03784      -17.74375       8.743903      0.1749033       7.291168    
  -19.01648      -18.62987       9.292508      8.5584693E-02   7.056583    
  -18.87090      -18.45094       9.301054      2.6970668E-02   7.062853    
  -19.47313      -19.15827       9.201000      3.4689661E-03   7.280945    
  -19.49977      -19.18871       9.218635      3.4689661E-03   7.282686    
  -19.53065      -19.21944       9.236636      3.4689661E-03   7.284247    
  -19.53179      -19.21775       9.253441      3.4689661E-03   7.285975    
  -19.55457      -19.24061       9.269599      3.4689661E-03   7.287524    
  -19.68471      -19.40908       9.284619      3.4689661E-03   7.289068    
  -19.53776      -19.22134       9.257646      6.3762977E-03   7.002337    
  -19.64506      -19.33076       9.319717      6.2164767E-03   7.030568    
  -19.75534      -19.43332       9.394016      6.2164767E-03   7.053963    
  -19.77422      -19.45185       9.407928      6.2164767E-03   7.058789    
  -19.92241      -19.64299       9.421473      6.2164767E-03   7.063471    
  -20.00912      -19.69053       9.462422      7.0845895E-03   7.036209    
  -20.00109      -19.67723       9.477115      7.0845895E-03   7.042459    
  -20.01549      -19.68977       9.490828      7.0845895E-03   7.047977    
  -20.14014      -19.85307       9.503909      7.0845895E-03   7.053426    
  -20.65984      -20.31010       9.824170      1.1518425E-02   7.115313    
  -20.69599      -20.34928       9.835351      1.1518425E-02   7.122900    
  -20.68359      -20.33335       9.845846      1.1518425E-02   7.131157    
  -20.92287      -20.57018       9.935376      1.1518425E-02   7.219418    
  -21.05075      -20.74032       9.945815      1.1518425E-02   7.225384    
  -20.25842      -19.91751       9.611886      3.4894954E-02   7.309309    
  -20.25076      -19.90722       9.624026      3.4894954E-02   7.325452    
  -20.27097      -19.92886       9.635842      4.5040261E-02   7.343032    
  -18.73328      -18.37344       9.039677      3.5229966E-03   7.280946    
  -18.60026      -18.21134       9.002018      3.5229966E-03   7.282714    
  -20.59425      -20.24483       9.759522      1.1738286E-02   7.286201    
  -20.58867      -20.23835       9.770657      1.1738286E-02   7.291997    
  -20.62416      -20.27814       9.783045      9.3226889E-03   7.293375    
  -20.61861      -20.27070       9.794745      9.3226889E-03   7.297908    
  -20.62368      -20.27435       9.805548      9.3226889E-03   7.301948    
  -20.74206      -20.43308       9.815999      9.3226889E-03   7.305950    
  -20.76527      -20.40193       9.884938      1.0499370E-02   7.045198    
  -18.75197      -18.38135       9.084580      2.2517955E-02   7.125910    
  -20.72537      -20.35593       9.893088      1.0499370E-02   7.054195    
  -20.07925      -19.75813       9.502702      0.1616313       7.552433    
  -20.64204      -20.28992       9.813723      8.5126221E-02   7.472426    
  -20.50328      -20.15287       9.768723      7.8832665E-03   7.001499    
  -20.49681      -20.14422       9.779055      7.8832665E-03   7.008979    
  -20.50684      -20.15420       9.788915      7.8832665E-03   7.015653    
  -20.61669      -20.30296       9.798271      7.8832665E-03   7.022177    
  -20.00207      -19.66381       9.494555      1.4344205E-02   7.491200    
  -20.26851      -19.90409       9.707685      7.2625587E-03   7.199781    
  -20.27639      -19.91178       9.716749      7.2625587E-03   7.204162    
  -20.28138      -19.91688       9.725274      7.2625587E-03   7.208095    
  -20.38138      -20.05493       9.733431      7.2625587E-03   7.211986    
  -20.35953      -20.00067       9.740771      8.7124957E-03   7.224242    
  -20.45211      -20.12909       9.749147      8.7124957E-03   7.228712    
  -19.64929      -19.31878       9.373692      4.5801424E-03   7.059325    
  -21.00826      -20.66673       9.879185      2.1348147E-02   7.111758    
  -20.98517      -20.64064       9.892223      2.0833114E-02   7.116512    
  -21.00361      -20.66001       9.905205      2.0833114E-02   7.130085    
  -20.98099      -20.63245       9.917010      2.0833114E-02   7.144694    
  -20.99393      -20.64507       9.928463      2.0833114E-02   7.157417    
  -21.09825      -20.78545       9.939211      2.0833114E-02   7.169775    
  -20.21574      -19.91666       9.428742      9.9161826E-03   7.056160    
  -20.31209      -20.01196       9.499323      1.1274111E-02   7.070239    
  -20.33957      -20.03740       9.520510      1.1274111E-02   7.078505    
  -20.49804      -20.23642       9.540098      1.1274111E-02   7.086563    
  -20.70646      -20.38902       9.853787      8.7171709E-03   7.261864    
  -20.67929      -20.33089       9.811619      9.3814684E-03   7.233248    
  -20.75648      -20.41739       9.849569      1.5307941E-02   7.239666    
  -20.84600      -20.50071       9.901533      1.5307941E-02   7.270460    
  -20.96579      -20.66056       9.911962      1.5307941E-02   7.277519    
  -20.71674      -20.35740       9.860669      7.3748799E-03   7.446148    
  -20.75142      -20.39705       9.871596      7.3748799E-03   7.448433    
  -20.75074      -20.39580       9.882104      7.3748799E-03   7.450951    
  -20.75628      -20.40059       9.891824      7.3748799E-03   7.453204    
  -20.86495      -20.54830       9.901067      7.3748799E-03   7.455443    
  -20.98732      -20.61973       9.979074      1.3221750E-02   7.218903    
  -21.03107      -20.67411       9.998804      1.4005544E-02   7.232140    
  -21.02315      -20.66454       10.00861      1.4005544E-02   7.239951    
  -21.03369      -20.67579       10.01804      1.4005544E-02   7.246899    
  -21.13517      -20.81475       10.02672      1.4005544E-02   7.253722    
  -20.87039      -20.53321       9.832006      7.2924257E-03   7.452060    
  -20.83479      -20.49170       9.843946      7.2924257E-03   7.454537    
  -20.87412      -20.53413       9.857200      7.2924257E-03   7.456765    
  -21.26667      -20.89480       10.10069      1.1255485E-02   7.479948    
  -21.22697      -20.84905       10.10810      1.1255485E-02   7.483521    
  -21.28481      -20.91702       10.11804      1.1255485E-02   7.486705    
  -21.28155      -20.91315       10.12744      1.1255485E-02   7.490234    
  -21.29255      -20.92466       10.13643      1.1255485E-02   7.493384    
  -21.09410      -20.73627       9.960997      4.1936953E-03   7.774731    
  -21.11549      -20.76098       9.972937      4.1936953E-03   7.775340    
  -21.10497      -20.74895       9.984088      4.1936953E-03   7.776031    
  -21.10910      -20.75291       9.994636      4.1936953E-03   7.776638    
  -21.22318      -20.90591       10.00711      4.1936953E-03   7.777373    
  -20.48104      -20.14541       9.741236      9.3221860E-03   7.688811    
  -20.49905      -20.16292       9.753115      9.3221860E-03   7.690459    
  -20.66735      -20.37140       9.775840      9.3221860E-03   7.693388    
  -20.66926      -20.35025       9.750045      0.7019920       7.205914    
  -21.47549      -21.11880       10.06930      1.5633529E-02   7.481714    
  -21.47904      -21.12305       10.08248      1.5633529E-02   7.486639    
  -21.49811      -21.14073       10.10928      2.2926752E-02   7.487881    
  -21.57267      -21.20717       10.16291      2.2926752E-02   7.551256    
  -21.68864      -21.36293       10.17401      2.2926752E-02   7.556790    
  -21.38974      -21.01416       10.16173      8.5021397E-03   7.814361    
  -21.40635      -21.03504       10.17089      8.5021397E-03   7.815611    
  -21.05104      -20.74875       9.919714      1.7475782E-02   7.132895    
  -20.38713      -20.06325       9.652873      0.1634569       7.107798    
  -20.12759      -19.76494       9.605162      0.1191223       7.151222    
  -20.57683      -20.21490       9.788059      1.1838736E-02   7.304570    
  -20.90426      -20.54525       9.975943      0.4171084       7.895745    
  -21.06755      -20.71769       9.988294      4.6437960E-02   7.455979    
  -21.08543      -20.73677       9.999423      4.6437960E-02   7.469814    
  -21.53054      -21.15425       10.21579      1.9060571E-02   7.648760    
  -21.53667      -21.15949       10.22748      1.9060571E-02   7.652872    
  -21.60863      -21.23560       10.25068      1.9060571E-02   7.679302    
  -21.67488      -21.29450       10.29255      1.9060571E-02   7.688053    
  -20.63348      -20.25244       9.869875      0.5516957       7.524999    
  -19.87560      -19.50191       9.535962      0.2224505       7.077297    
  -21.61340      -21.26927       10.18649      0.7165573       8.071358    
  -20.92847      -20.56652       9.937769      1.2231731E-02   7.151369    
